Processed bub_gb_MbxYAAAAcAAJ_0475.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0476.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0477.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0478.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0479.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0480.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0482.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0483.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0484.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0485.txt, with 42 errors
Processed bub_gb_MbxYAAAAcAAJ_0486.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0488.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0489.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0492.txt, with 50 errors
Processed bub_gb_MbxYAAAAcAAJ_0493.txt, with 30 errors
Processed bub_gb_MbxYAAAAcAAJ_0494.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0495.txt, with 70 errors
Processed bub_gb_MbxYAAAAcAAJ_0496.txt, with 34 errors
Processed bub_gb_MbxYAAAAcAAJ_0497.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0498.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0500.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0501.txt, with 41 errors
Processed bub_gb_MbxYAAAAcAAJ_0502.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0503.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0504.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0505.txt, with 50 errors
Processed bub_gb_MbxYAAAAcAAJ_0506.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0507.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0509.txt, with 44 errors
Processed bub_gb_MbxYAAAAcAAJ_0510.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0511.txt, with 32 errors
Processed bub_gb_MbxYAAAAcAAJ_0512.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0513.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0514.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0516.txt, with 39 errors
Processed bub_gb_MbxYAAAAcAAJ_0517.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0520.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0521.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0524.txt, with 38 errors
Processed bub_gb_MbxYAAAAcAAJ_0525.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0526.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0530.txt, with 50 errors
Processed bub_gb_MbxYAAAAcAAJ_0531.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0532.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0533.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0534.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0535.txt, with 41 errors
Processed bub_gb_MbxYAAAAcAAJ_0536.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0537.txt, with 39 errors
Processed bub_gb_MbxYAAAAcAAJ_0538.txt, with 37 errors
Processed bub_gb_MbxYAAAAcAAJ_0539.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0540.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0541.txt, with 42 errors
Processed bub_gb_MbxYAAAAcAAJ_0543.txt, with 40 errors
Processed bub_gb_MbxYAAAAcAAJ_0544.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0545.txt, with 40 errors
Processed bub_gb_MbxYAAAAcAAJ_0546.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0547.txt, with 44 errors
Processed bub_gb_MbxYAAAAcAAJ_0548.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0549.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0550.txt, with 76 errors
Processed bub_gb_MbxYAAAAcAAJ_0551.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0552.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0554.txt, with 44 errors
Processed bub_gb_MbxYAAAAcAAJ_0555.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0558.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0559.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0560.txt, with 37 errors
Processed bub_gb_MbxYAAAAcAAJ_0562.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0563.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0564.txt, with 40 errors
Processed bub_gb_MbxYAAAAcAAJ_0565.txt, with 31 errors
Processed bub_gb_MbxYAAAAcAAJ_0566.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0567.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0570.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0571.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0572.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0573.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0576.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0577.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0579.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0580.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0581.txt, with 50 errors
Processed bub_gb_MbxYAAAAcAAJ_0582.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0583.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0584.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0586.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0587.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0590.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0591.txt, with 72 errors
Processed bub_gb_MbxYAAAAcAAJ_0592.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0593.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0594.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0595.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0596.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0597.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0600.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0601.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0602.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0603.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0604.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0606.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0607.txt, with 44 errors
Processed bub_gb_MbxYAAAAcAAJ_0608.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0609.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0610.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0611.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0612.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0613.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0614.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0615.txt, with 32 errors
Processed bub_gb_MbxYAAAAcAAJ_0616.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0617.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0618.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0619.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0621.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0622.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0623.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0626.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0627.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0629.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0630.txt, with 71 errors
Processed bub_gb_MbxYAAAAcAAJ_0631.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0632.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0634.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0635.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0636.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0637.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0638.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0639.txt, with 29 errors
Processed bub_gb_MbxYAAAAcAAJ_0640.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0641.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0642.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0644.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0645.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0648.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0649.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0650.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0651.txt, with 12 errors
Processed bub_gb_MbxYAAAAcAAJ_0653.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0654.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0655.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0656.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0657.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0658.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0659.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0660.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0661.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0662.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0663.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0664.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0666.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0667.txt, with 88 errors
Processed bub_gb_MbxYAAAAcAAJ_0668.txt, with 72 errors
Processed bub_gb_MbxYAAAAcAAJ_0669.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0670.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0671.txt, with 75 errors
Processed bub_gb_MbxYAAAAcAAJ_0672.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0673.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0674.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0675.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0676.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0677.txt, with 70 errors
Processed bub_gb_MbxYAAAAcAAJ_0678.txt, with 76 errors
Processed bub_gb_MbxYAAAAcAAJ_0679.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0680.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0681.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0683.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0684.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0685.txt, with 72 errors
Processed bub_gb_MbxYAAAAcAAJ_0686.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0687.txt, with 79 errors
Processed bub_gb_MbxYAAAAcAAJ_0688.txt, with 78 errors
Processed bub_gb_MbxYAAAAcAAJ_0689.txt, with 73 errors
Processed bub_gb_MbxYAAAAcAAJ_0690.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0691.txt, with 82 errors
Processed bub_gb_MbxYAAAAcAAJ_0692.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0693.txt, with 81 errors
Processed bub_gb_MbxYAAAAcAAJ_0694.txt, with 72 errors
Processed bub_gb_MbxYAAAAcAAJ_0695.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0696.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0697.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0698.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0699.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0700.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0701.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0702.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0703.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0704.txt, with 50 errors
Processed bub_gb_MbxYAAAAcAAJ_0706.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0707.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0708.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0709.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0710.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0711.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0712.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0713.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0714.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0715.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0716.txt, with 40 errors
Processed bub_gb_MbxYAAAAcAAJ_0719.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0720.txt, with 38 errors
Processed bub_gb_MbxYAAAAcAAJ_0721.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0722.txt, with 40 errors
Processed bub_gb_MbxYAAAAcAAJ_0723.txt, with 36 errors
Processed bub_gb_MbxYAAAAcAAJ_0724.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0725.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0729.txt, with 71 errors
Processed bub_gb_MbxYAAAAcAAJ_0730.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0731.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0732.txt, with 72 errors
Processed bub_gb_MbxYAAAAcAAJ_0733.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0735.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0736.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0737.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0738.txt, with 50 errors
Processed bub_gb_MbxYAAAAcAAJ_0739.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0740.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0741.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0742.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0744.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0745.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0746.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0747.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0748.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0749.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0750.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0751.txt, with 73 errors
Processed bub_gb_MbxYAAAAcAAJ_0752.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0753.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0754.txt, with 71 errors
Processed bub_gb_MbxYAAAAcAAJ_0755.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0756.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0757.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0758.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0760.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0761.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0762.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0763.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0764.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0765.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0766.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0767.txt, with 78 errors
Processed bub_gb_MbxYAAAAcAAJ_0768.txt, with 91 errors
Processed bub_gb_MbxYAAAAcAAJ_0769.txt, with 91 errors
Processed bub_gb_MbxYAAAAcAAJ_0770.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0771.txt, with 87 errors
Processed bub_gb_MbxYAAAAcAAJ_0772.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0773.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0774.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0775.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0776.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0777.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0778.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0779.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0780.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0781.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0782.txt, with 38 errors
Processed bub_gb_MbxYAAAAcAAJ_0783.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0784.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0785.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0786.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0787.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0788.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0789.txt, with 44 errors
Processed bub_gb_MbxYAAAAcAAJ_0790.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0791.txt, with 44 errors
Processed bub_gb_MbxYAAAAcAAJ_0792.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0793.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0794.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0795.txt, with 40 errors
Processed bub_gb_MbxYAAAAcAAJ_0796.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0798.txt, with 75 errors
Processed bub_gb_MbxYAAAAcAAJ_0799.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0800.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0801.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0802.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0803.txt, with 35 errors
Processed bub_gb_MbxYAAAAcAAJ_0804.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0805.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0807.txt, with 52 errors
Processed bub_gb_MbxYAAAAcAAJ_0808.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0809.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0810.txt, with 70 errors
Processed bub_gb_MbxYAAAAcAAJ_0811.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0812.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0813.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0814.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0815.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0817.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0818.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0819.txt, with 68 errors
Processed bub_gb_MbxYAAAAcAAJ_0820.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0821.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0822.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0823.txt, with 56 errors
Processed bub_gb_MbxYAAAAcAAJ_0824.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0825.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0826.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0827.txt, with 46 errors
Processed bub_gb_MbxYAAAAcAAJ_0828.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0830.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0831.txt, with 67 errors
Processed bub_gb_MbxYAAAAcAAJ_0832.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0833.txt, with 77 errors
Processed bub_gb_MbxYAAAAcAAJ_0834.txt, with 57 errors
Processed bub_gb_MbxYAAAAcAAJ_0835.txt, with 70 errors
Processed bub_gb_MbxYAAAAcAAJ_0836.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0837.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0838.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0840.txt, with 45 errors
Processed bub_gb_MbxYAAAAcAAJ_0841.txt, with 48 errors
Processed bub_gb_MbxYAAAAcAAJ_0842.txt, with 70 errors
Processed bub_gb_MbxYAAAAcAAJ_0843.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0844.txt, with 75 errors
Processed bub_gb_MbxYAAAAcAAJ_0845.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0846.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0847.txt, with 53 errors
Processed bub_gb_MbxYAAAAcAAJ_0849.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0850.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0851.txt, with 47 errors
Processed bub_gb_MbxYAAAAcAAJ_0852.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0853.txt, with 55 errors
Processed bub_gb_MbxYAAAAcAAJ_0855.txt, with 54 errors
Processed bub_gb_MbxYAAAAcAAJ_0856.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0857.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0858.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0859.txt, with 93 errors
Processed bub_gb_MbxYAAAAcAAJ_0860.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0861.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0863.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0864.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0865.txt, with 82 errors
Processed bub_gb_MbxYAAAAcAAJ_0866.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0867.txt, with 77 errors
Processed bub_gb_MbxYAAAAcAAJ_0868.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0869.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0870.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0871.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0874.txt, with 73 errors
Processed bub_gb_MbxYAAAAcAAJ_0875.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0876.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0877.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0878.txt, with 63 errors
Processed bub_gb_MbxYAAAAcAAJ_0879.txt, with 71 errors
Processed bub_gb_MbxYAAAAcAAJ_0881.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0882.txt, with 74 errors
Processed bub_gb_MbxYAAAAcAAJ_0883.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0884.txt, with 69 errors
Processed bub_gb_MbxYAAAAcAAJ_0885.txt, with 64 errors
Processed bub_gb_MbxYAAAAcAAJ_0887.txt, with 65 errors
Processed bub_gb_MbxYAAAAcAAJ_0888.txt, with 51 errors
Processed bub_gb_MbxYAAAAcAAJ_0889.txt, with 60 errors
Processed bub_gb_MbxYAAAAcAAJ_0890.txt, with 58 errors
Processed bub_gb_MbxYAAAAcAAJ_0891.txt, with 71 errors
Processed bub_gb_MbxYAAAAcAAJ_0892.txt, with 66 errors
Processed bub_gb_MbxYAAAAcAAJ_0893.txt, with 76 errors
Processed bub_gb_MbxYAAAAcAAJ_0894.txt, with 71 errors
Processed bub_gb_MbxYAAAAcAAJ_0895.txt, with 61 errors
Processed bub_gb_MbxYAAAAcAAJ_0896.txt, with 72 errors
Processed bub_gb_MbxYAAAAcAAJ_0897.txt, with 62 errors
Processed bub_gb_MbxYAAAAcAAJ_0898.txt, with 59 errors
Processed bub_gb_MbxYAAAAcAAJ_0899.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0900.txt, with 43 errors
Processed bub_gb_MbxYAAAAcAAJ_0901.txt, with 49 errors
Processed bub_gb_MbxYAAAAcAAJ_0902.txt, with 75 errors
